,,,Future Plant Availability,,,,,,,,,,,,,,,,,,
,,,For:10/13/14  6:38:24   ,,,,,,,,,,,,,,,,,,
,,,Spring 2015         ,,,,,,,,,,,,,,,,,,
OPRPJ038RA,Rep#:  600009,"Bradley, Craig",,,,,,,,,,,,,,,,,,,
Loc,Item,Size,Plant Name,Botanical Name,Common Name,Category 2,Category,Zone,Royalty Code,2015 List Price,Condition,Current Specs,Qty Allocated,Min Order Qty,Available         ,Available Later,On,Available Later,On,Available Later,On
OR,049492,#2,PIERIS J TIKI,Pieris japonica 'Tiki'                                      ,Tiki Lily of the Valley Shrub                               ,Evergreen early flower'g shrub,EVS,06,, 16.50 ,-,"6""H - 10""S", 15 , 5 ,     , 15 ,04/01/15  ,     ,          ,     ,          
OR,049535,#5,PIERIS J WHITE PEARL,Pieris japonica 'White Pearl'                               ,White Pearl Lily of the Valley Shrub                        ,Evergreen early flower'g shrub,EVS,06,, 25.50 ,BUDS,"14""H - 15""S", 6 , 5 , 6 ,     ,          ,     ,          ,     ,          
OR,048692,#2,PINUS MUGO CARSTENS WINTERGOLD,Pinus mugo 'Carsten's Wintergold'                           ,Carsten's Wintergold Mugo Pine                              ,Pinus,CON,02,, 19.00 ,-,"12""S", 12 , 5 , 12 ,     ,          ,     ,          ,     ,          
OR,051422,#2,PITT TEN TASMAN RUFFLES,Pittosporum tenuifolium 'Tasman Ruffles'                    ,Tasman Ruffles Pittosporum                                  ,Evergreen large shrub/hedge,EVS,07,HIN, 18.00 ,-,"14""H - 12''S",     , 5 , 161 , 215 ,05/01/15  ,     ,          ,     ,          
CA,051422,#2,PITT TEN TASMAN RUFFLES,Pittosporum tenuifolium 'Tasman Ruffles'                    ,Tasman Ruffles Pittosporum                                  ,Evergreen large shrub/hedge,EVS,07,HIN, 18.00 ,-,"12""H - 9""S",     , 5 ,     , 1 ,04/01/15  ,     ,          ,     ,          
OR,035145,#5,PODOCARPUS ALP BLUE GEM,Podocarpus alpinus 'Blue Gem'                               ,Blue Gem Alpine Plum Yew                                    ,Temperate conifer,CON,07,, 19.25 ,-,"18""S",     , 5 , 323 ,     ,          ,     ,          ,     ,          
CA,093361,#1,POLIOMINTHA BUSTAMANTE HINKLEY,Poliomintha bustamante 'Hinkley'                            ,Hinkley Frosted Mint                                        ,Mid/late interm. flowering,PRN,06,HIN, 6.35 ,-,"6""H - 8""S",     , 10 ,     , 40 ,04/01/15  ,     ,          ,     ,          
OR,053842,#2,PROSTANTHERA CUN BADJA PEAK,Prostanthera cuneata 'Badja Peak'                           ,Badja Peak Mint Bush                                        ,Mid/late interm. flowering,EVS,07,HIN, 14.50 ,-,"18""H - 12""S",     , 5 , 195 ,     ,          ,     ,          ,     ,          
OR,053845,#5,PROSTANTHERA CUN BADJA PEAK,Prostanthera cuneata 'Badja Peak'                           ,Badja Peak Mint Bush                                        ,Mid/late interm. flowering,EVS,07,HIN, 22.00 ,-,"16""H - 16""S",     , 5 , 177 ,     ,          ,     ,          ,     ,          
OR,066885,#5,PRUNUS CER THUNDERCLOUD,Prunus cerasifera 'Thundercloud'                            ,Thundercloud Purple Leaf Plum                               ,Hardy flowering tree,TRE,04,, 29.00 ,-,"72""H", 11 , 5 , 11 ,     ,          ,     ,          ,     ,          
CT,405507,#7,PRUNUS CORINTHIAN PINK P11902,"Prunus persica 'Corinthian Pink' (P.P. #11, 902 P2)         ",Corinthian Pink Flowering Peach                             ,Hardy flowering tree,TRE,05,, 53.00 ,,,     , 2 , 71 ,     ,          ,     ,          ,     ,          
OR,031815,#5,PRUNUS CRMSON POINTE TM P19564,"Prunus x cerasifera 'Cripoizam' P.P. #19,564                ",Crimson Pointe™  Flowering Plum,Hardy flowering tree,TRE,04,LHI, 33.00 ,-,"80""H", 10 , 5 , 202 ,     ,          ,     ,          ,     ,          
OR,067102,#2,PRUNUS LAUR MT VERNON,Prunus laurocerasus 'Mount Vernon'                          ,Mount Vernon English Laurel                                 ,Evergreen large shrub/hedge,EVS,06,, 16.50 ,-,8''H - 12''S, 87 , 5 , 162 ,     ,          ,     ,          ,     ,          
CT,405475,#5,PRUNUS MARITIMA,Prunus maritima                                             ,Beach Plum                                                  ,Edible berries/fruit,DCS,03,, 20.50 ,-,"28-30""H", 15 , 5 , 183 , 183 ,01/01/15  ,     ,          ,     ,          
OR,066955,#5,PRUNUS PEN PLENO ROSEA,Prunus pendula 'Pleno-rosea'                                ,Double Weeping Rosebud Cherry                               ,Hardy flowering tree,TRE,04,, 40.50 ,-,"64""H", 10 , 5 , 15 ,     ,          ,     ,          ,     ,          
CT,408747,#7,PRUNUS PEND RED BRK (TIBETICA),                                                            ,                                                            ,Hardy flowering tree,TRE,05,, 53.00 ,SHOWY BARK,,     , 2 , 2 ,     ,          ,     ,          ,     ,          
CT,405497,#7,PRUNUS PER CASCADE WPG PEACH,Prunus persica 'Pink Cascade'                               ,Pink Cascade Weeping Peach                                  ,Hardy flowering tree,TRE,05,, 53.00 ,,,     , 2 , 17 ,     ,          ,     ,          ,     ,          
CA,06796MT,#10 Tall TREE,PRUNUS PER SANTA BARBARA PEACH,Prunus persica 'Santa Barbara'                              ,Santa Barbara Peach                                         ,Edible berries/fruit,TRE,07,, 45.50 ,-,"66""H", 5 ,     , 5 ,     ,          ,     ,          ,     ,          
CT,405527,#7,PRUNUS SARGENTII PINK FLAIR R,Prunus sargentii 'JFS-KW58' PPAF                            ,Pink Flair®  Cherry,Hardy flowering tree,TRE,04,, 53.00 ,,, 2 , 2 ,     , 77 ,01/01/15  ,     ,          ,     ,          
OR,028025,#5,PRUNUS SER ANGELS BLSH R TAIZO,Prunus serrulata 'Taizo'                                    ,Angel's Blush®  Flowering Cherry,Hardy flowering tree,TRE,05,NJI, 40.50 ,-,"54""H", 5 , 5 , 5 , 5 ,05/01/15  ,     ,          ,     ,          
CT,066919,#15,PRUNUS SER KWANZAN,Prunus serrulata 'Kwanzan'                                  ,Kwanzan Flowering Cherry                                    ,Hardy flowering tree,TRE,04,, 55.00 ,,,     , 1 , 55 ,     ,          ,     ,          ,     ,          
OR,066915,#5,PRUNUS SER KWANZAN,Prunus serrulata 'Kwanzan'                                  ,Kwanzan Flowering Cherry                                    ,Hardy flowering tree,TRE,04,, 40.50 ,-,"60""H", 8 , 5 , 8 ,     ,          ,     ,          ,     ,          
CT,405537,#7,PRUNUS SER ROYAL BURGUNDY,"Prunus serrulata 'Royal Burgundy' PP #6,520                 ",Royal Burgundy Ornamental Cherry                            ,Hardy flowering tree,TRE,05,, 53.00 ,,,     , 2 , 3 ,     ,          ,     ,          ,     ,          
CT,405549,#15,"PRUNUS SUBHIRTELLA PENDULA 36""",Prunus subhirtella 'Pendula'                                ,Weeping Higan Flowering Cherry (36                          ,Hardy flowering tree,TRE,05,, 91.50 ,,,     , 1 , 9 ,     ,          ,     ,          ,     ,          
OR,04339M,#10 Squat,PRUNUS WEEPING EXTRAORDNARE TM,Prunus x 'Extrazam' Weeping Extraordinaire™ ,Weeping Extraordinaire™  Double Flowering Cherry,Hardy flowering tree,TRE,05,LHI, 106.00 ,-,"72""H", 4 , 2 , 4 ,     ,          ,     ,          ,     ,          
CT,043397,#7,PRUNUS WEEPING EXTRAORDNARE TM,Prunus x 'Extrazam' Weeping Extraordinaire™ ,Weeping Extraordinaire™  Double Flowering Cherry,Hardy flowering tree,TRE,05,, 53.00 ,,,     , 2 , 51 ,     ,          ,     ,          ,     ,          
CA,06167MT,#10 Tall TREE,PRUNUS X BEAUTY PLUM,Prunus salicina 'Beauty'                                    ,Beauty Japanese Plum                                        ,Edible berries/fruit,TRE,04,, 48.50 ,-,"60""H", 2 ,     ,     , 2 ,02/01/15  ,     ,          ,     ,          
CA,06733MT,#10 Tall TREE,PRUNUS X BING CHERRY,Prunus avium 'Bing'                                         ,Bing Sweet Cherry                                           ,Edible berries/fruit,TRE,05,OLD, 45.50 ,-,"60""H", 3 ,     , 3 ,     ,          ,     ,          ,     ,          
CT,405453,#3,PRUNUS X CARMINE JEWEL TM,Prunus fruticosa x cerasus                                  ,Carmine Jewel™  Cherry,Edible berries/fruit,TRE,03,, 16.50 ,-,"24"" H",     , 5 , 47 , 144 ,12/01/14  ,     ,          ,     ,          
CA,06743MT,#10 Tall TREE,PRUNUS X CHINESE APRICOT,Prunus armeniaca 'Chinese'                                  ,Chinese Apricot                                             ,Edible berries/fruit,TRE,05,OLD, 45.50 ,-,"66""H - 24""S", 5 ,     ,     , 5 ,02/01/15  ,     ,          ,     ,          
CA,06798MT,#10 Tall TREE,PRUNUS X FANTASIA NECTARINE,Prunus persica var. nucipersica 'Fantasia'                  ,Fantasia Nectarine                                          ,Edible berries/fruit,TRE,06,, 45.50 ,-,"66""H", 5 ,     , 68 ,     ,          ,     ,          ,     ,          
CA,06741MT,#10 Tall TREE,PRUNUS X HARCOT APRICOT,Prunus armeniaca 'Harcot'                                   ,Harcot Apricot                                              ,Edible berries/fruit,TRE,05,OLD, 45.50 ,-,"60""H", 3 ,     , 3 ,     ,          ,     ,          ,     ,          
CA,06795MT,#10 Tall TREE,PRUNUS X OZARK PREMIER PLUM,Prunus salicina 'Ozark Premier'                             ,Ozark Premier Plum                                          ,Edible berries/fruit,TRE,06,, 48.50 ,-,"60""H", 3 ,     ,     , 132 ,11/25/14  ,     ,          ,     ,          
CA,06735MT,#10 Tall TREE,PRUNUS X REDHAVEN PEACH,Prunus persica 'Redhaven'                                   ,Redhaven Peach                                              ,Edible berries/fruit,TRE,05,OLD, 45.50 ,-,"60""H -22""S*", 3 ,     , 3 ,     ,          ,     ,          ,     ,          
CT,405463,#3,PRUNUS X ROMEO TM,Prunus cerasus 'Romeo'                                      ,Romeo™  Sour Cherry,Edible berries/fruit,TRE,03,, 16.50 ,-,"21-24""H",     , 5 , 217 ,     ,          ,     ,          ,     ,          
CT,407509,#15,"PRUNUS X SNOW FOUNTAIN TM 36""",Prunus x 'Snofozam'                                         ,"SnowFountains®  Weeping Cherry 36""",Hardy flowering tree,TRE,04,LHI, 91.50 ,SHOWY BARK,,     , 1 ,     , 235 ,01/01/15  ,     ,          ,     ,          
CA,06799MT,#10 Tall TREE,PRUNUS X SNOW QUEEN NECTARINE,Prunus persica var. nucipersica 'Snow Queen'                ,Snow Queen Nectarine                                        ,Edible berries/fruit,TRE,07,, 45.50 ,-,"66""H",     ,     , 107 , 107 ,02/01/15  ,     ,          ,     ,          
OR,043082,#2,PSEUDOPANAX LAETUS,Pseudopanax laetus                                          ,Kiwi Gem™  Shrub Panax,Evergreen large shrub/hedge,EVS,07,HIN, 16.50 ,-,"12""H - 12""S", 10 , 5 , 405 , 405 ,06/01/15  ,     ,          ,     ,          
OR,04308P18SA,"4"" Pot",PSEUDOPANAX LAETUS,Pseudopanax laetus                                          ,Kiwi Gem™  Shrub Panax,Evergreen large shrub/hedge,EVS,07,HIN, 2.00 ,,,     ,     , 140 ,     ,          ,     ,          ,     ,          
CA,068015,#5,PUNICA GR ANGEL RED R PP16578,"Punica granatum 'Smith' P.P.#16,578 Angel Red® ",Angel Red®  Pomegranate,Edible berries/fruit,DCS,07,ARP, 27.50 ,-,"21""H - 15""S", 5 , 5 ," 3,819 ",     ,          ,     ,          ,     ,          
CT,008833,#3,RHOD (H-1) BLACK SATIN,Rhododendron x 'Black Satin' (H-1)                          ,Black Satin Rhododendron                                    ,Rhododendron,RHO,05,, 20.50 ,,, 2 , 5 , 2 ,     ,          ,     ,          ,     ,          
OR,068325,#5,RHOD (H-1) EDITH BOSLEY,Rhododendron x 'Edith Bosley' (H-1)                         ,Edith Bosley Rhododendron                                   ,Rhododendron,RHO,05,, 26.50 ,-,"22""H - 18""S", 3 , 5 , 3 ,     ,          ,     ,          ,     ,          
CT,413423,#3,ROSA BEST KEPT SECRET PPTBS,                                                            ,                                                            ,Rosa,ROS,05,CPC, 15.00 ,,, 50 , 5 ,     , 50 ,04/15/15  ,     ,          ,     ,          
OR,024582,#2,ROSA CARAMBA TM PP13396,Rosa x 'Tanabamar' P.P.# 13396                              ,Caramba®  Shrub Rose,Rosa,ROS,05,NWH, 15.50 ,BUDS & BLOOMS,10''H - 12''S, 38 , 5 , 38 ,     ,          ,     ,          ,     ,          
CT,098543SPT,Super 3 PATIO TREE,ROSA DRIFT R APRICOT PP23354,"Rosa 'Meimirrot' P.P.#23,354                                ",Apricot Drift®  Groundcover Rose,Rosa,ROS,04,CPC, 29.50 ,BUDS,,     ,     , 2 , 101 ,05/01/15  ,     ,          ,     ,          
CT,098542S,SuperTwo,ROSA DRIFT R APRICOT PP23354,"Rosa 'Meimirrot' P.P.#23,354                                ",Apricot Drift®  Groundcover Rose,Rosa,ROS,04,CPC, 14.50 ,,, 77 , 5 ,     , 154 ,04/15/15  ,     ,          ,     ,          
CT,098553SPT,Super 3 PATIO TREE,ROSA DRIFT R CORAL PP19148,"Rosa 'Meidrifora' P.P. #19,148                              ",Coral Drift®  Groundcover Rose,Rosa,ROS,04,CPC, 29.50 ,,,     ,     , 7 , 113 ,05/01/15  ,     ,          ,     ,          
CT,098552S,SuperTwo,ROSA DRIFT R CORAL PP19148,"Rosa 'Meidrifora' P.P. #19,148                              ",Coral Drift®  Groundcover Rose,Rosa,ROS,04,CPC, 14.50 ,,, 155 , 5 ,     , 165 ,04/15/15  ,     ,          ,     ,          
CT,098563SPT,Super 3 PATIO TREE,ROSA DRIFT R PEACH PP18542,"Rosa 'MEIggili' PP #18,542                                  ",Peach Drift®  Rose,Rosa,ROS,04,CPC, 29.50 ,BUDS,,     ,     , 1 , 139 ,05/01/15  ,     ,          ,     ,          
CT,098562S,SuperTwo,ROSA DRIFT R PEACH PP18542,"Rosa 'MEIggili' PP #18,542                                  ",Peach Drift®  Rose,Rosa,ROS,04,CPC, 14.50 ,BUDS,, 100 , 5 ,     , 100 ,04/15/15  ,     ,          ,     ,          
CT,022633SPT,Super 3 PATIO TREE,ROSA DRIFT R PINK PP18874,"Rosa 'MEIjocos' P.P. #18,874                                ",Pink Drift®  Groundcover Rose,Rosa,ROS,04,CPC, 29.50 ,,,     ,     , 6 , 131 ,05/01/15  ,     ,          ,     ,          
CT,022632S,SuperTwo,ROSA DRIFT R PINK PP18874,"Rosa 'MEIjocos' P.P. #18,874                                ",Pink Drift®  Groundcover Rose,Rosa,ROS,04,CPC, 14.50 ,BUDS & BLOOMS,,     , 5 , 209 , 241 ,04/15/15  ,     ,          ,     ,          
CT,406313SPT,Super 3 PATIO TREE,ROSA DRIFT R POPCORN PPAF,Rosa 'Novarospop' P.P.A.F.                                  ,Popcorn Drift®  Rose,Rosa,ROS,05,CPC, 29.50 ,,, 5 ,     , 6 , 169 ,05/01/15  ,     ,          ,     ,          
CT,406312S,SuperTwo,ROSA DRIFT R POPCORN PPAF,Rosa 'Novarospop' P.P.A.F.                                  ,Popcorn Drift®  Rose,Rosa,ROS,05,CPC, 14.50 ,,, 50 , 5 ,     , 50 ,04/15/15  ,     ,          ,     ,          
CT,022643SPT,Super 3 PATIO TREE,ROSA DRIFT R RED PP17877,"Rosa 'MEIgalpio' P.P. #17,877                               ",Red Drift®  Groundcover Rose,Rosa,ROS,04,CPC, 29.50 ,,,     ,     , 5 , 56 ,05/01/15  ,     ,          ,     ,          
CT,022642S,SuperTwo,ROSA DRIFT R RED PP17877,"Rosa 'MEIgalpio' P.P. #17,877                               ",Red Drift®  Groundcover Rose,Rosa,ROS,04,CPC, 14.50 ,FULL BLOOM,, 251 , 5 , 19 , 812 ,04/15/15  ,     ,          ,     ,          
CA,000101,#1,ABELIA EDWARD GOUCHER,Abelia x 'Edward Goucher'                                   ,Pink Abelia                                                 ,Evergreen sumr flower'g shrub,EVS,06,, 6.00 ,BUDS & BLOOMS,"8""H - 10""S",     , 10 , 6 ,     ,          ,     ,          ,     ,          
CA,028342,#2,ABELIA GRA KALEIDOSCOPE P16988,"Abelia x grandiflora 'Kaleidoscope' P.P.# 16,988            ",Kaleidoscope Abelia                                         ,Evergreen sumr flower'g shrub,EVS,06,PHI, 16.00 ,-,"12""H - 12""S", 5 , 5 , 5 , 5 ,05/01/15  ,     ,          ,     ,          
CA,028345,#5,ABELIA GRA KALEIDOSCOPE P16988,"Abelia x grandiflora 'Kaleidoscope' P.P.# 16,988            ",Kaleidoscope Abelia                                         ,Evergreen sumr flower'g shrub,EVS,06,PHI, 22.00 ,-,"12""H - 15""S", 5 , 5 ,     , 5 ,04/01/15  ,     ,          ,     ,          
GA,025692,#2,ABELIA GRA ROSE CREEK,Abelia x 'Rose Creek'                                       ,Rose Creek Abelia                                           ,Evergreen sumr flower'g shrub,EVS,06,, 14.00 ,,"10""H - 12""S", 36 , 5 , 36 , 36 ,05/15/15  , 110 ,03/01/15  , 110 ,05/01/15  
CA,000055,#5,ABELIA GRANDIFLORA,Abelia x grandiflora                                        ,Glossy Abelia                                               ,Evergreen sumr flower'g shrub,EVS,06,, 19.75 ,-,"15""H - 15""S", 3 , 5 ,     , 3 ,03/01/15  ,     ,          ,     ,          
CA,000095,#5,ABELIA PROSTRATA,Abelia x grandiflora 'Prostrata'                            ,Prostrate White Abelia                                      ,Evergreen sumr flower'g shrub,EVS,06,, 19.75 ,-,"20""H - 20""S *", 15 , 5 ,     , 15 ,03/01/15  ,     ,          ,     ,          
OR,000082,#2,ABIES BALSAMEA NANA,Abies balsamea 'Nana'                                       ,Dwarf Balsam Fir                                            ,Hardy conifer,CON,03,, 22.50 ,-,"12""S", 12 , 5 , 35 ,     ,          ,     ,          ,     ,          
OR,019342,#2,ABIES LAS GLAUCA COMPACTA,Abies lasiocarpa 'Glauca Compacta'                          ,Dwarf Blue Subalpine Fir                                    ,Hardy conifer,CON,03,, 27.50 ,-,"14""H - 12""S", 4 , 5 , 4 ,     ,          ,     ,          ,     ,          
OR,019345,#5,ABIES LAS GLAUCA COMPACTA,Abies lasiocarpa 'Glauca Compacta'                          ,Dwarf Blue Subalpine Fir                                    ,Hardy conifer,CON,03,, 46.50 ,-,"15""H - 15""S", 5 , 5 , 53 , 53 ,05/15/15  ,     ,          ,     ,          
CA,000401,#1,ACANTHUS OAK LEAF,Acanthus mollis 'Oak Leaf'                                  ,Grecian Pattern Plant                                       ,Tropical perennial,PRN,06,, 8.50 ,-,"7""H", 10 , 10 ,     , 201 ,04/01/15  ,     ,          ,     ,          
GA,000402,#2,ACANTHUS OAK LEAF,Acanthus mollis 'Oak Leaf'                                  ,Grecian Pattern Plant                                       ,Tropical perennial,PRN,06,, 16.25 ,,"14""H - 16""S",     , 5 ,     ," 1,793 ",10/15/14  ,     ,          ,     ,          
CA,000405,#5,ACANTHUS OAK LEAF,Acanthus mollis 'Oak Leaf'                                  ,Grecian Pattern Plant                                       ,Tropical perennial,PRN,06,, 24.50 ,-,"15""H", 4 , 5 ,     , 4 ,04/01/15  ,     ,          ,     ,          
OR,000445,#5,ACER GRISEUM,Acer griseum                                                ,Paperbark Maple                                             ,Tree fall/winter interest,TRE,05,, 35.00 ,-,"62""H", 5 , 5 ,     , 5 ,05/01/15  ,     ,          ,     ,          
OR,000447,#7,ACER GRISEUM,Acer griseum                                                ,Paperbark Maple                                             ,Tree fall/winter interest,TRE,05,, 73.00 ,-,"68""H - 18""S", 3 , 2 , 3 ,     ,          ,     ,          ,     ,          
OR,000525,#5,ACER JAPONICUM ACONITIFOLIUM,Acer japonicum 'Aconitifolium'                              ,Fernleaf Full-Moon Maple                                    ,Japanese maple,TRE,05,, 58.00 ,-,"40""H", 5 , 5 ,     , 5 ,05/01/15  ,     ,          ,     ,          
