,New Plant,Item,Plant Name,Botanical Name,Common Name,Category 2,Category,Zone,Royalty Code,,,,,,,,,Available Later,On,Available Later,On
,    ,070331,RUBUS BLACK SATIN BLACKBERRY,Rubus subgenus Rubus Watson 'Black Satin'                   ,Black Satin Blackberry                                      ,Edible berries/fruit,DCS,05,,,,,,,,,,     ,          ,     ,          
,    ,070332,RUBUS BLACK SATIN BLACKBERRY,Rubus subgenus Rubus Watson 'Black Satin'                   ,Black Satin Blackberry                                      ,Edible berries/fruit,DCS,05,,,,,,,,,,     ,          ,     ,          
,    ,025961,RUBUS CALYCINOIDES,Rubus calycinoides                                          ,Creeping Bramble                                            ,Ground cover,PRN,07,,,,,,,,,,     ,          ,     ,          
,    ,025961,RUBUS CALYCINOIDES,Rubus calycinoides                                          ,Creeping Bramble                                            ,Ground cover,PRN,07,,,,,,,,,,     ,          ,     ,          
,    ,02596UT,RUBUS CALYCINOIDES,Rubus calycinoides                                          ,Creeping Bramble                                            ,Ground cover,PRN,07,,,,,,,,,,     ,          ,     ,          
,    ,070341,RUBUS CANBY RED RASPBERRY,Rubus idaeus 'Canby Red'                                    ,Canby Red Raspberry                                         ,Edible berries/fruit,DCS,04,,,,,,,,,,     ,          ,     ,          
,    ,070341,RUBUS CANBY RED RASPBERRY,Rubus idaeus 'Canby Red'                                    ,Canby Red Raspberry                                         ,Edible berries/fruit,DCS,04,,,,,,,,,,     ,          ,     ,          
,    ,070342,RUBUS CANBY RED RASPBERRY,Rubus idaeus 'Canby Red'                                    ,Canby Red Raspberry                                         ,Edible berries/fruit,DCS,04,,,,,,,,,,     ,          ,     ,          
,    ,070342,RUBUS CANBY RED RASPBERRY,Rubus idaeus 'Canby Red'                                    ,Canby Red Raspberry                                         ,Edible berries/fruit,DCS,04,,,,,,,,,,     ,          ,     ,          
,    ,070341S,RUBUS CANBY RED RASPBERRY,Rubus idaeus 'Canby Red'                                    ,Canby Red Raspberry                                         ,Edible berries/fruit,DCS,04,,,,,,,,,,     ,          ,     ,          
,    ,070041,RUBUS HERITAGE RASPBERRY,Rubus idaeus var. strigosus 'Heritage'                      ,Rubus Heritage Raspberry                                    ,Edible berries/fruit,DCS,04,,,,,,,,,,     ,          ,     ,          
,    ,070042,RUBUS HERITAGE RASPBERRY,Rubus idaeus var. strigosus 'Heritage'                      ,Rubus Heritage Raspberry                                    ,Edible berries/fruit,DCS,04,,,,,,,,,,     ,          ,     ,          
,    ,406442,RUBUS IDAEUS MEEKER RD RASPBRY,Rubus idaeus 'Meeker'                                       ,Meeker Red Raspberry                                        ,Edible berries/fruit,DCS,05,,,,,,,,,,     ,          ,     ,          
,    ,070061,RUBUS INDIAN SUMMER RASPBERRY,Rubus idaeus 'Indian Summer'                                ,Indian Summer Raspberry                                     ,Edible berries/fruit,DCS,04,,,,,,,,,,     ,          ,     ,          
,    ,069911,RUBUS THORNLESS BOYSENBERRY,Rubus ursinus x ideaus 'Thornless'                          ,Thornless Boysenberry                                       ,Edible berries/fruit,DCS,05,,,,,,,,,,     ,          ,     ,          
,    ,070081,RUBUS WILLAMETTE RASPBERRY,Rubus idaeus var. strigosus 'Willamette'                    ,Willamette Raspberry                                        ,Edible berries/fruit,DCS,04,,,,,,,,,,     ,          ,     ,          
,    ,071011,RUDBECKIA FULGIDA GOLDSTURM,Rudbeckia fulgida var. sullivantii 'Goldsturm'              ,Goldsturm Black Eyed Susan                                  ,Mid spring interm. flowering,PRN,03,,,,,,,,,,     ,          ,     ,          
,    ,071012,RUDBECKIA FULGIDA GOLDSTURM,Rudbeckia fulgida var. sullivantii 'Goldsturm'              ,Goldsturm Black Eyed Susan                                  ,Mid spring interm. flowering,PRN,03,,,,,,,,,,     ,          ,     ,          
,    ,07101UT,RUDBECKIA FULGIDA GOLDSTURM,Rudbeckia fulgida var. sullivantii 'Goldsturm'              ,Goldsturm Black Eyed Susan                                  ,Mid spring interm. flowering,PRN,03,,,,,,,,,,     ,          ,     ,          
,    ,011691,RUDBECKIA HIR INDIAN SUMMER,Rudbeckia hirta 'Indian Summer'                             ,Indian Summer Black-Eyed Susan                              ,Mid spring interm. flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,    ,057471,RUDBECKIA HIR TIGER EYE,Rudbeckia 'TigerEye'                                        ,TigerEye Gloriosa Daisy                                     ,Mid spring interm. flowering,PRN,03,,,,,,,,,,     ,          ,     ,          
,    ,025621,RUMEX SANGUINEUS,Rumex sanguineus ssp. sanguineus                            ,Bloody Sorrel / Red Dock                                    ,Sun/shade foliage-groundcover,PRN,06,,,,,,,,,,     ,          ,     ,          
,    ,070607,SALIX BABYLONICA,Salix babylonica                                            ,Weeping Willow                                              ,Deciduous shade tree,TRE,05,,,,,,,,,,     ,          ,     ,          
,    ,070465,SALIX CAP KILMARNOCK(S C PEND),Salix caprea 'Kilmarnock'                                   ,Kilmarnock Willow                                           ,Ornamental tree,TRE,04,,,,,,,,,," 1,144 ",04/01/15  ," 1,144 ",04/15/15  
,    ,070611,SALIX INTEGRA HAKURO NISHIKI,Salix integra 'Hakuro Nishiki'                              ,Dappled Willow                                              ,Deciduous shrub/hedge,DCS,04,,,,,,,,,,     ,          ,     ,          
,    ,070612,SALIX INTEGRA HAKURO NISHIKI,Salix integra 'Hakuro Nishiki'                              ,Dappled Willow                                              ,Deciduous shrub/hedge,DCS,04,,,,,,,,,, 926 ,04/15/15  ,     ,          
,    ,070615,SALIX INTEGRA HAKURO NISHIKI,Salix integra 'Hakuro Nishiki'                              ,Dappled Willow                                              ,Deciduous shrub/hedge,DCS,04,,,,,,,,,,     ,          ,     ,          
,    ,070615PT,SALIX INTEGRA HAKURO NISHIKI,Salix integra 'Hakuro Nishiki'                              ,Dappled Willow                                              ,Deciduous shrub/hedge,DCS,04,,,,,,,,,,     ,          ,     ,          
,2011,034052,THUJOPSIS DOLOBRATA NANA,Thujopsis dolobrata 'Nana'                                  ,False Hiba Cedar                                            ,Temperate conifer,CON,05,,,,,,,,,,     ,          ,     ,          
,2014,051325,TSUGA C GOLDEN DUCHESS TM PPAF,Tsuga canadensis 'MonKinn' P.P.A.F.                         ,Golden Duchess™  Eastern Hemlock,Hardy conifer,CON,04,,,,,,,,,,     ,          ,     ,          
,    ,086701,SALIX PURPUREA CANYON BLUE,Salix purpurea 'Canyon Blue'                                ,Canyon Blue Arctic Blue Leaf Willow                         ,Deciduous shrub/hedge,DCS,04,,,,,,,,,," 2,127 ",05/01/15  ," 2,127 ",05/15/15  
,    ,034921,SALVIA GAUR BLACK & BLUE,Salvia guaranitica 'Black and Blue'                         ,Black And Blue Sage                                         ,Mid/late interm. flowering,PRN,07,,,,,,,,,, 285 ,04/15/15  ,     ,          
,    ,070481,SALVIA GREGGII FURMAN'S RED,Salvia greggii 'Furman's Red'                               ,Furman's Red Autumn Sage                                    ,Mid/late interm. flowering,PRN,05,,,,,,,,,,     ,          ,     ,          
,    ,099451,SALVIA HTWV BLAZE TM PP24151,"Salvia (microphylla x greggii) 'EGGBEN005' P.P.#24,151      ",Heatwave™  Blaze Sage,Mid/late interm. flowering,PRN,06,PPP,,,,,,,,,     ,          ,     ,          
,    ,099451,SALVIA HTWV BLAZE TM PP24151,"Salvia (microphylla x greggii) 'EGGBEN005' P.P.#24,151      ",Heatwave™  Blaze Sage,Mid/late interm. flowering,PRN,06,PPP,,,,,,,,,     ,          ,     ,          
,    ,019541,SALVIA NEM MARCUS R PP13322,Salvia nemorosa 'Haeumanarc' P.P.# 13322                    ,Marcus®  Meadow Sage,Mid/late interm. flowering,PRN,04,REZ,,,,,,,,,     ,          ,     ,          
,    ,019541,SALVIA NEM MARCUS R PP13322,Salvia nemorosa 'Haeumanarc' P.P.# 13322                    ,Marcus®  Meadow Sage,Mid/late interm. flowering,PRN,04,REZ,,,,,,,,,     ,          ,     ,          
,    ,019541,SALVIA NEM MARCUS R PP13322,Salvia nemorosa 'Haeumanarc' P.P.# 13322                    ,Marcus®  Meadow Sage,Mid/late interm. flowering,PRN,04,REZ,,,,,,,,,     ,          ,     ,          
,    ,019541,SALVIA NEM MARCUS R PP13322,Salvia nemorosa 'Haeumanarc' P.P.# 13322                    ,Marcus®  Meadow Sage,Mid/late interm. flowering,PRN,04,REZ,,,,,,,,,     ,          ,     ,          
,    ,019542,SALVIA NEM MARCUS R PP13322,Salvia nemorosa 'Haeumanarc' P.P.# 13322                    ,Marcus®  Meadow Sage,Mid/late interm. flowering,PRN,04,REZ,,,,,,,,,     ,          ,     ,          
,    ,01954UT,SALVIA NEM MARCUS R PP13322,Salvia nemorosa 'Haeumanarc' P.P.# 13322                    ,Marcus®  Meadow Sage,Mid/late interm. flowering,PRN,04,REZ,,,,,,,,,     ,          ,     ,          
,    ,020411,SALVIA NEMOROSA CARADONNA,Salvia nemorosa 'Caradonna'                                 ,Caradonna Meadow Sage                                       ,Mid/late interm. flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,    ,020411,SALVIA NEMOROSA CARADONNA,Salvia nemorosa 'Caradonna'                                 ,Caradonna Meadow Sage                                       ,Mid/late interm. flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,    ,020412,SALVIA NEMOROSA CARADONNA,Salvia nemorosa 'Caradonna'                                 ,Caradonna Meadow Sage                                       ,Mid/late interm. flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,    ,070591,SALVIA NEMOROSA EAST FRIESLAND,Salvia nemorosa 'East Friesland'                            ,East Friesland Meadow Sage                                  ,Mid/late interm. flowering,PRN,04,,,,,,,,,, 365 ,04/01/15  ,     ,          
,    ,070591,SALVIA NEMOROSA EAST FRIESLAND,Salvia nemorosa 'East Friesland'                            ,East Friesland Meadow Sage                                  ,Mid/late interm. flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,    ,070592,SALVIA NEMOROSA EAST FRIESLAND,Salvia nemorosa 'East Friesland'                            ,East Friesland Meadow Sage                                  ,Mid/late interm. flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,    ,400281,SALVIA OFFICINALIS AUREA,Salvia officinalis 'Aurea'                                  ,Golden Sage                                                 ,Edible berries/fruit,PRN,06,,,,,,,,,,     ,          ,     ,          
,    ,400291,SALVIA OFFICINALIS BERGGARTEN,Salvia officinalis 'Berggarten'                             ,Berggarten Sage                                             ,Edible berries/fruit,PRN,06,,,,,,,,,, 250 ,04/01/15  ,     ,          
,    ,044341,SALVIA SENSATION RSE TM P18230,Salvia nemorosa 'Sensation Rose' P.P.# 18230                ,Sensation Rose Meadow Sage                                  ,Mid/late interm. flowering,PRN,04,REZ,,,,,,,,,     ,          ,     ,          
,    ,044341,SALVIA SENSATION RSE TM P18230,Salvia nemorosa 'Sensation Rose' P.P.# 18230                ,Sensation Rose Meadow Sage                                  ,Mid/late interm. flowering,PRN,04,REZ,,,,,,,,,     ,          ,     ,          
,    ,044344PTC,SALVIA SENSATION RSE TM P18230,Salvia nemorosa 'Sensation Rose' P.P.# 18230                ,Sensation Rose Meadow Sage                                  ,Mid/late interm. flowering,PRN,04,REZ,,,,,,,,,     ,          ,     ,          
,    ,407941,SALVIA SNSATION R DEEP ROS PAF,                                                            ,                                                            ,Mid/late interm. flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,    ,407941,SALVIA SNSATION R DEEP ROS PAF,                                                            ,                                                            ,Mid/late interm. flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,    ,400271,SALVIA SNSATION R SKY BLUE PAF,Salvia nemerosa 'Sky Blue' P.P.A.F.                         ,Sensation®  Sky Blue Sage,Mid/late interm. flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,    ,011761,SALVIA X SYL BLUE HILL,Salvia x sylvestris 'Blue Hill'                             ,Blue Hill Meadow Sage                                       ,Mid/late interm. flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,    ,070261,SALVIA X SYL MAY NIGHT,Salvia 'May Night'                                          ,May Night Sage                                              ,Mid/late interm. flowering,PRN,04,,,,,,,,,, 515 ,05/01/15  ,     ,          
,    ,070261,SALVIA X SYL MAY NIGHT,Salvia 'May Night'                                          ,May Night Sage                                              ,Mid/late interm. flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,    ,070264PTC,SALVIA X SYL MAY NIGHT,Salvia 'May Night'                                          ,May Night Sage                                              ,Mid/late interm. flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,    ,07026UT,SALVIA X SYL MAY NIGHT,Salvia 'May Night'                                          ,May Night Sage                                              ,Mid/late interm. flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,    ,030321,SALVIA X SYL SNOW HILL,Salvia x sylvestris 'Snow Hill'                             ,Snow Hill Meadow Sage                                       ,Mid/late interm. flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,    ,030321,SALVIA X SYL SNOW HILL,Salvia x sylvestris 'Snow Hill'                             ,Snow Hill Meadow Sage                                       ,Mid/late interm. flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,    ,030321,SALVIA X SYL SNOW HILL,Salvia x sylvestris 'Snow Hill'                             ,Snow Hill Meadow Sage                                       ,Mid/late interm. flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,    ,018023,SAMBUCUS CANADENSIS,Sambucus canadensis                                         ,Common Elderberry                                           ,Deciduous sumr flower'g shrub,DCS,03,,,,,,,,,,     ,          ,     ,          
,    ,070401,SANTOLINA CHAMAECYPARISSUS,Santolina chamaecyparissus                                  ,Lavender Cotton                                             ,Mid spring border flowering,PRN,07,,,,,,,,,,     ,          ,     ,          
,    ,070502,SARCOCOCCA HUMILIS,Sarcococca hookeriana var. humilis                          ,Himalayan Sweet Box                                         ,Evergreen small shrub/hedge,EVS,06,,,,,,,,,,     ,          ,     ,          
,    ,070511,SARCOCOCCA RUSCIFOLIA,Sarcococca ruscifolia                                       ,Fragrant Sweet Box                                          ,Evergreen small shrub/hedge,EVS,07,,,,,,,,,,     ,          ,     ,          
,    ,070515,SARCOCOCCA RUSCIFOLIA,Sarcococca ruscifolia                                       ,Fragrant Sweet Box                                          ,Evergreen small shrub/hedge,EVS,07,,,,,,,,,,     ,          ,     ,          
,    ,070971,SCABIOSA COL BUTTERFLY BLUE,Scabiosa columbaria 'Butterfly Blue'                        ,Butterfly Blue Pincushion Flower                            ,Mid spring border flowering,PRN,03,,,,,,,,,,     ,          ,     ,          
,    ,070971,SCABIOSA COL BUTTERFLY BLUE,Scabiosa columbaria 'Butterfly Blue'                        ,Butterfly Blue Pincushion Flower                            ,Mid spring border flowering,PRN,03,,,,,,,,,,     ,          ,     ,          
,    ,07097UT,SCABIOSA COL BUTTERFLY BLUE,Scabiosa columbaria 'Butterfly Blue'                        ,Butterfly Blue Pincushion Flower                            ,Mid spring border flowering,PRN,03,,,,,,,,,,     ,          ,     ,          
,    ,07166UT,SCABIOSA COL PINK MIST,Scabiosa columbaria 'Pink Mist'                             ,Pink Mist Pincushion Flower                                 ,Mid spring border flowering,PRN,03,,,,,,,,,,     ,          ,     ,          
,    ,071021,SCHIZOPHRAGMA HYD MOONLIGHT,Schizophragma hydrangeoides 'Moonlight'                     ,Moonlight Chinese Hydrangea Vine                            ,Hardy vine,VIN,06,,,,,,,,,,     ,          ,     ,          
,    ,071025,SCHIZOPHRAGMA HYD MOONLIGHT,Schizophragma hydrangeoides 'Moonlight'                     ,Moonlight Chinese Hydrangea Vine                            ,Hardy vine,VIN,06,,,,,,,,,,     ,          ,     ,          
,    ,06501UT,SEDUM ACRE,Sedum acre                                                  ,Goldmoss Sedum                                              ,Succulent/cactus/yucca,PRN,03,,,,,,,,,,     ,          ,     ,          
,    ,06501UT,SEDUM ACRE,Sedum acre                                                  ,Goldmoss Sedum                                              ,Succulent/cactus/yucca,PRN,03,,,,,,,,,,     ,          ,     ,          
,    ,06500UT,SEDUM ALB C BABY TEARS,Sedum album chloroticum 'Baby Tears'                        ,Baby Tears Stonecrop                                        ,Succulent/cactus/yucca,PRN,04,,,,,,,,,,     ,          ,     ,          
