,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Rep Allocation,,,,,,,,,,,,,,,,,
Branch,Item,Description,Category,"Click to
Edit","Ending
06/30/2014",Orders,Shipped,Remaining,"Allocation Avail
For Now Order","Open Avail
Now",Next Ready,"Open Avail
Season","Price
2014",History,Forecast,,
170000,058207P2,LIGUSTRUM TEXANUM,EVS,+,4,4,-,-,-,-,,-,$80.00 ,-,-,,
170000,058481,LIMONIUM PEREZII,PRN,+,51,-,-,51,51,-,,-,$4.75 ,-,-,,
550000,036541,LIRIOPE EMRLD GODDESS R P15471,GRS,+,10,10,-,-,-,-,6/15/2014,"2,209",$6.00 ,32,-,,
550000,009671,LIRIOPE MUSCARI BIG BLUE,GRS,+,474,185,-,289,-,-,5/1/2014,-,$5.00 ,62,-,,
550000,00967UT,LIRIOPE MUSCARI BIG BLUE,GRS,+,219,48,-,171,-,-,3/1/2014,"5,882",$2.95 ,96,-,,
170000,058851,LIRIOPE MUSCARI MAJESTIC,GRS,+,20,-,-,20,20,-,,-,$5.00 ,-,-,,
170000,058901,LIRIOPE MUSCARI SILVR SUNPROOF,GRS,+,183,60,-,123,123,-,,-,$5.00 ,-,-,,
550000,009791,LIRIOPE MUSCARI VARIEGATA,GRS,+,600,100,-,500,500,"1,175",4/1/2014,"1,175",$5.00 ,90,-,,
550000,00979UT,LIRIOPE MUSCARI VARIEGATA,GRS,+,200,48,-,152,152,-,,-,$3.25 ,160,-,,
170000,058921,LIRIOPE SPICATA SILVER DRAGON,GRS,+,9,-,-,9,9,-,,-,$5.00 ,-,-,,
550000,058921,LIRIOPE SPICATA SILVER DRAGON,GRS,+,178,60,-,118,26,-,6/1/2014,-,$5.00 ,47,-,,
550000,05892UT,LIRIOPE SPICATA SILVER DRAGON,GRS,+,1,-,-,1,-,-,3/1/2014,-,$3.25 ,-,-,,
160000,058941,LITHODORA GRACE WARD,PRN,+,20,-,-,20,20,-,3/1/2014,-,$4.75 ,-,-,,
550000,05894UT,LITHODORA GRACE WARD,PRN,+,26,-,-,26,-,-,4/1/2014,-,$2.95 ,-,-,,
160000,059051ST,LONICERA JAP HALLIANA,VIN,+,10,-,-,10,10,-,,-,$7.50 ,-,-,,
170000,059051ST,LONICERA JAP HALLIANA,VIN,+,15,-,-,15,15,-,,-,$7.50 ,-,-,,
160000,059055ST,LONICERA JAP HALLIANA,VIN,+,6,-,-,6,6,239,5/1/2014,240,$22.00 ,-,-,,
170000,059055ST,LONICERA JAP HALLIANA,VIN,+,38,-,-,38,38,"1,043",4/1/2014,"1,180",$22.00 ,-,-,,
160000,059181,LONICERA PER BERRIES JUBILEE R,VIN,+,10,-,-,10,10,-,,-,$7.75 ,-,-,,
160000,059185,LONICERA PER BERRIES JUBILEE R,VIN,+,16,-,-,16,16,330,5/1/2014,330,$24.00 ,-,-,,
170000,059211,LONICERA PER WINCHESTER,VIN,+,25,-,-,25,25,963,,963,$7.75 ,-,-,,
170000,059215,LONICERA PER WINCHESTER,VIN,+,40,5,-,35,35,528,,528,$26.00 ,5,-,,
170000,059201,LONICERA SEMP MAGNIFICA,VIN,+,0,-,-,-,-,-,,-,$7.75 ,-,-,,
170000,059205,LONICERA SEMP MAGNIFICA,VIN,+,20,-,-,20,20,352,,352,$26.00 ,-,-,,
160000,067831,LONICERA SEMP MAJOR WHEELER,VIN,+,10,-,-,10,-,-,5/1/2014,8,$7.75 ,-,-,,
170000,067831,LONICERA SEMP MAJOR WHEELER,VIN,+,150,40,-,110,-,-,4/1/2014,"1,659",$7.75 ,"1,334",-,,
170000,067832,LONICERA SEMP MAJOR WHEELER,VIN,+,7,-,-,7,-,-,4/1/2014,-,$16.25 ,-,-,,
170000,059271,LONICERA X BRO DROPMORE SCARLT,VIN,+,5,-,-,5,5,-,,-,$7.75 ,10,-,,
170000,059272ST,LONICERA X BRO DROPMORE SCARLT,VIN,+,4,4,-,-,-,-,,-,$16.00 ,10,-,,
160000,058991,LONICERA X GOLDFLAME,VIN,+,10,-,-,10,10,-,,-,$7.75 ,10,-,,
170000,058991,LONICERA X GOLDFLAME,VIN,+,50,-,-,50,50,"2,142",,"2,142",$7.75 ,-,-,,
170000,058992ST,LONICERA X GOLDFLAME,VIN,+,4,-,-,4,4,-,,-,$16.00 ,5,-,,
160000,058995,LONICERA X GOLDFLAME,VIN,+,56,10,-,46,46,307,5/1/2014,307,$26.00 ,10,-,,
170000,058995,LONICERA X GOLDFLAME,VIN,+,53,-,-,53,53,-,,-,$26.00 ,5,-,,
550000,058995,LONICERA X GOLDFLAME,VIN,+,25,-,-,25,25,31,4/1/2014,31,$26.00 ,-,-,,
160000,059111,LONICERA X MANDARIN PP11083,VIN,+,18,-,-,18,18,74,,74,$7.75 ,-,-,,
170000,059111,LONICERA X MANDARIN PP11083,VIN,+,25,10,-,15,15,16,,16,$7.75 ,-,-,,
170000,059115,LONICERA X MANDARIN PP11083,VIN,+,40,-,-,40,40,567,,567,$26.00 ,-,-,,
170000,009985,MAG G ALTA TM P11612,TRE,+,5,5,-,-,-,-,,-,$31.00 ,5,-,,
550000,060437,MAG G BRACKENS BROWN BEAUTY,TRE,+,19,5,-,14,-,-,5/15/2014,-,$67.50 ,-,-,,
550000,060439,MAG G BRACKENS BROWN BEAUTY,TRE,+,2,-,-,2,2,-,,-,$94.00 ,10,-,,
170000,059435,MAG G LITTLE GEM,TRE,+,5,-,-,5,5,-,,-,$25.75 ,-,-,,
170000,059439,MAG G LITTLE GEM,TRE,+,3,-,-,3,3,-,,-,$94.00 ,5,-,,
170000,060405,MAG STELLATA ROYAL STAR,DCS,+,5,-,-,5,-,-,4/1/2014,-,$22.75 ,5,-,,
160000,059585TR,MAG X BLACK TULIP PPAF,DCS,+,15,5,-,10,10,-,,-,$40.00 ,-,-,,
170000,059585TR,MAG X BLACK TULIP PPAF,DCS,+,1,-,-,1,1,-,,-,$40.00 ,-,-,,
160000,059587TR,MAG X BLACK TULIP PPAF,DCS,+,6,-,-,6,6,-,,-,$70.00 ,-,-,,
170000,060115TR,MAG X DAYBREAK,DCS,+,2,2,-,-,-,-,5/1/2014,-,$33.00 ,-,-,,
170000,059425,MAG X ELIZABETH,DCS,+,9,-,-,9,9,-,5/1/2014,-,$33.00 ,10,-,,
170000,059595TR,MAG X FELIX JURY PPAF,DCS,+,2,-,-,2,2,-,5/1/2014,-,$40.00 ,-,-,,
170000,060125TR,MAG X GALAXY,DCS,+,2,-,-,2,2,-,,-,$33.00 ,5,-,,
170000,060155,MAG X SOUL ALEXANDRINA,DCS,+,12,-,-,12,-,-,4/1/2014,-,$22.75 ,5,-,,
170000,06015M,MAG X SOUL ALEXANDRINA,DCS,+,2,-,-,2,2,-,,-,$54.00 ,3,-,,
170000,060105,MAG X SOULANGIANA,DCS,+,2,-,-,2,2,-,,-,$22.75 ,5,-,,
170000,060195,MAG X YELLOW BIRD,DCS,+,3,-,-,3,3,-,5/1/2014,-,$33.00 ,6,-,,
160000,060755,MAHONIA AQUIFOLIUM COMPACTA,EVS,+,35,10,-,25,25,-,,-,$20.25 ,25,-,,
550000,060905,MAHONIA BEALEI,EVS,+,30,5,-,25,25,5,4/1/2014,5,$20.25 ,-,-,,
550000,060907,MAHONIA BEALEI,EVS,+,10,-,-,10,10,7,3/1/2014,7,$35.00 ,-,-,,
170000,05895MT,MALUS X FUJI APPLE,TRE,+,13,13,-,-,-,-,,-,$45.00 ,-,-,,
170000,06104MT,MALUS X GOLDEN DELICIOUS APPLE,TRE,+,7,7,-,-,-,374,,374,$45.00 ,2,-,,
170000,06105MT,MALUS X GRANNY SMITH APPLE,TRE,+,25,7,-,18,18,128,,128,$45.00 ,7,-,,
170000,05898MT,MALUS X HONEYCRISP TM APPLE,TRE,+,25,20,-,5,5,422,,422,$50.00 ,-,-,,
170000,05896MT,MALUS X RED DELICIOUS APPLE,TRE,+,19,2,-,17,17,124,,124,$45.00 ,2,-,,
550000,061201,MAN ALICE DU PONT,VIN,+,148,55,-,93,-,-,4/15/2014,-,$7.75 ,75,-,,
550000,061205,MAN ALICE DU PONT,VIN,+,384,286,-,98,-,-,4/15/2014,-,$26.00 ,325,-,,
550000,085801,MAN BRIDE'S CASCADE PPAF,VIN,+,55,22,-,33,-,-,4/1/2014,-,$8.75 ,10,-,,
550000,085805,MAN BRIDE'S CASCADE PPAF,VIN,+,37,25,-,12,-,-,4/1/2014,-,$26.00 ,25,-,,
170000,061211,MAN MOONLIGHT PARFAIT R P12123,VIN,+,30,25,-,5,-,-,4/1/2014,-,$8.75 ,31,-,,
170000,061215,MAN MOONLIGHT PARFAIT R P12123,VIN,+,54,35,-,19,-,-,4/1/2014,-,$26.00 ,35,-,,
170000,061191,MAN PNK PRFT R P11787-P6300547,VIN,+,64,12,-,52,-,-,3/15/2014,-,$8.75 ,35,-,,
170000,061195,MAN PNK PRFT R P11787-P6300547,VIN,+,91,60,-,31,-,-,4/1/2014,161,$26.00 ,60,-,,
170000,061241,MAN RED RIDING HOOD,VIN,+,29,10,-,19,-,-,4/1/2014,-,$8.75 ,25,-,,
550000,061241BH,MAN RED RIDING HOOD,VIN,+,47,-,-,47,-,-,4/1/2014,-,$7.25 ,22,-,,
170000,061242BH,MAN RED RIDING HOOD,VIN,+,74,10,-,64,-,-,4/1/2014,-,$16.50 ,5,-,,
170000,061245,MAN RED RIDING HOOD,VIN,+,10,10,-,-,-,79,4/1/2014,79,$26.00 ,5,-,,
550000,061245ST,MAN RED RIDING HOOD,VIN,+,100,80,-,20,20,-,4/1/2014,-,$26.00 ,111,-,,
170000,06124K,MAN RED RIDING HOOD,VIN,+,30,30,-,-,-,-,4/1/2014,103,$24.00 ,10,-,,
170000,037002,MAN STRAWBRY LEMONADE R P15359,VIN,+,20,-,-,20,-,-,4/1/2014,78,$17.00 ,5,-,,
170000,072651,MAN SUN PAR R CARMINE KING PAF,VIN,+,16,10,-,6,-,-,4/1/2014,-,$8.75 ,-,-,,
170000,072652,MAN SUN PAR R CARMINE KING PAF,VIN,+,62,35,-,27,-,-,3/15/2014,-,$17.00 ,40,-,,
170000,072655,MAN SUN PAR R CARMINE KING PAF,VIN,+,45,16,-,29,-,-,4/1/2014,-,$26.00 ,5,-,,
550000,045011,MAN SUN PAR R CRIMSON PP15539,VIN,+,57,22,-,35,-,-,4/1/2014,-,$8.75 ,21,-,,
170000,045012,MAN SUN PAR R CRIMSON PP15539,VIN,+,30,15,-,15,-,-,4/15/2014,-,$17.00 ,10,-,,
170000,045012BH,MAN SUN PAR R CRIMSON PP15539,VIN,+,27,5,-,22,22,-,4/1/2014,-,$13.00 ,-,-,,
170000,04501K,MAN SUN PAR R CRIMSON PP15539,VIN,+,16,16,-,-,-,-,4/1/2014,-,$24.00 ,20,-,,
550000,09238UT,MAN SUN PAR R GARDEN CRIMSON,VIN,+,"2,000",-,-,"2,000",-,-,4/1/2014,"2,640",$4.00 ,-,-,,
170000,057082,MAN SUN PAR R GIANT PNK P15202,VIN,+,20,20,-,-,-,-,4/1/2014,-,$17.00 ,30,-,,
550000,057082,MAN SUN PAR R GIANT PNK P15202,VIN,+,181,85,-,96,-,-,4/1/2014,-,$17.00 ,99,-,,
170000,057085,MAN SUN PAR R GIANT PNK P15202,VIN,+,19,19,-,-,-,-,4/1/2014,-,$26.00 ,10,-,,
550000,057085,MAN SUN PAR R GIANT PNK P15202,VIN,+,98,55,-,43,-,-,4/1/2014,-,$26.00 ,73,-,,
550000,061235,MAN SUN PAR R GNT CRIM P17736,VIN,+,93,45,-,48,-,-,4/1/2014,66,$26.00 ,58,-,,
170000,057062,MAN SUN PAR R GNT WHITE P11556,VIN,+,42,-,-,42,-,-,4/1/2014,-,$17.00 ,53,-,,
550000,057062,MAN SUN PAR R GNT WHITE P11556,VIN,+,108,60,-,48,-,-,4/1/2014,-,$17.00 ,106,-,,
170000,057065,MAN SUN PAR R GNT WHITE P11556,VIN,+,134,70,-,64,-,-,4/1/2014,-,$26.00 ,72,-,,
550000,057065,MAN SUN PAR R GNT WHITE P11556,VIN,+,126,10,-,116,-,-,4/15/2014,-,$26.00 ,24,-,,
550000,057092,MAN SUN PAR R PRTY CRMN P16449,VIN,+,116,45,-,71,-,-,4/1/2014,-,$17.00 ,70,-,,
550000,057071,MAN SUN PAR R PRTY PNK P19399,VIN,+,20,20,-,-,-,-,4/1/2014,61,$8.75 ,10,-,,
550000,057072,MAN SUN PAR R PRTY PNK P19399,VIN,+,72,30,-,42,-,-,4/1/2014,-,$17.00 ,67,-,,
550000,057072BH,MAN SUN PAR R PRTY PNK P19399,VIN,+,58,45,-,13,-,-,4/1/2014,-,$13.00 ,45,-,,
170000,072642,MAN SUN PAR R WHITE PP22695,VIN,+,21,15,-,6,6,-,4/1/2014,-,$17.00 ,25,-,,
170000,072642BH,MAN SUN PAR R WHITE PP22695,VIN,+,6,6,-,-,-,-,4/1/2014,-,$13.00 ,-,-,,
550000,072642BH,MAN SUN PAR R WHITE PP22695,VIN,+,84,-,-,84,-,-,4/1/2014,-,$13.00 ,56,-,,
170000,061291,MAN TANGO TWIRL R P14290,VIN,+,13,-,-,13,-,-,4/1/2014,-,$8.75 ,-,-,,
550000,061291,MAN TANGO TWIRL R P14290,VIN,+,42,12,-,30,-,-,4/15/2014,"1,485",$8.75 ,22,-,,
170000,061295,MAN TANGO TWIRL R P14290,VIN,+,30,22,-,8,-,-,4/1/2014,-,$26.00 ,35,-,,
550000,061295,MAN TANGO TWIRL R P14290,VIN,+,16,13,-,3,-,-,4/15/2014,-,$26.00 ,-,-,,
170000,016601,MAN X CRIMSON JEWEL R,VIN,+,8,8,-,-,-,-,4/1/2014,-,$8.75 ,20,-,,
170000,016605,MAN X CRIMSON JEWEL R,VIN,+,8,8,-,-,-,-,3/15/2014,-,$26.00 ,15,-,,
160000,038502,MICROBIOTA FUZZBALL TM P20012,CON,+,39,-,-,39,39,12,,12,$15.50 ,-,-,,
550000,058641,MONARDA PETER'S PURPLE,PRN,+,10,-,-,10,-,-,4/1/2014,23,$4.75 ,-,-,,
550000,02586UT,MONARDA RASPBERRY WINE,PRN,+,16,-,-,16,-,-,4/1/2014,80,$2.95 ,16,-,,
160000,047251,MUKDENIA ROS CRIMSON FANS,PRN,+,10,-,-,10,10,-,4/1/2014,-,$7.50 ,-,-,,
170000,061931,MUSA ACUM ENANO GIGANTE,PRN,+,20,-,-,20,-,-,3/15/2014,940,$8.00 ,20,-,,
170000,061935,MUSA ACUM ENANO GIGANTE,PRN,+,38,5,-,33,33,-,3/15/2014,-,$27.00 ,-,-,,
170000,061941,MUSA ACUM ZEBRINA,PRN,+,10,-,-,10,10,95,,95,$8.00 ,10,-,,
170000,061945,MUSA ACUM ZEBRINA,PRN,+,5,5,-,-,-,273,4/1/2014,273,$27.00 ,5,-,,
550000,061945,MUSA ACUM ZEBRINA,PRN,+,58,25,-,33,-,-,4/1/2014,37,$27.00 ,20,-,,
170000,061971,MUSA BASJOO,PRN,+,6,-,-,6,6,-,4/1/2014,-,$8.00 ,-,-,,
170000,061975,MUSA BASJOO,PRN,+,5,-,-,5,-,-,3/15/2014,-,$31.00 ,-,-,,
170000,062225,NAND D SIENNA SUNRISE R P14693,EVS,+,5,5,-,-,-,-,5/1/2014,-,$21.50 ,-,-,,
170000,062232,NAND DOM FIREPOWER,EVS,+,5,-,-,5,-,-,4/1/2014,-,$14.25 ,-,-,,
170000,062122,NAND DOM GULF STREAM,EVS,+,5,-,-,5,5,-,4/1/2014,-,$15.00 ,-,-,,
160000,062125,NAND DOM GULF STREAM,EVS,+,4,-,-,4,4,-,5/15/2014,-,$21.50 ,-,-,,
170000,062125,NAND DOM GULF STREAM,EVS,+,12,10,-,2,-,-,4/14/2014,-,$21.50 ,-,-,,
550000,06228UT,NEPETA X FAASS WALKER'S LOW,PRN,+,48,-,-,48,-,-,4/1/2014,-,$2.95 ,16,-,,
160000,068481,OENOTHERA FREM SHIMMER PP19663,PRN,+,11,-,-,11,11,-,4/1/2014,-,$4.75 ,10,-,,
170000,06304EPY,OLEA LITTLE OLLIE R,EVS,+,6,6,-,-,-,-,3/15/2014,-,$15.50 ,10,-,,
170000,063101,OPHIOPOGON JAPONICUS,GRS,+,15,15,-,-,-,-,,-,$5.00 ,10,-,,
170000,034912,OPUNTIA MIC ALBISPINA,CAC,+,4,-,-,4,4,-,4/1/2014,-,$16.75 ,-,-,,
170000,063155,OSMANTHUS FRAGRANS,EVS,+,3,-,-,3,-,-,4/1/2014,-,$20.50 ,-,-,,
170000,063232,OSMANTHUS HET GOSHIKI,EVS,+,13,-,-,13,13,-,,-,$15.00 ,7,-,,
550000,063232,OSMANTHUS HET GOSHIKI,EVS,+,25,-,-,25,-,-,5/1/2014,-,$15.00 ,-,-,,
160000,06323E,OSMANTHUS HET GOSHIKI,EVS,+,11,-,-,11,11,-,,-,$15.50 ,25,-,,
160000,047085,PAEONIA ITOH KEIKO TM (PK D D),PRN,+,93,65,-,28,28,-,,-,$41.00 ,88,-,,
170000,047085,PAEONIA ITOH KEIKO TM (PK D D),PRN,+,5,-,-,5,5,237,,237,$41.00 ,-,-,,
160000,052605,PAEONIA ITOH MISAKA TM PP22192,PRN,+,18,18,-,-,-,-,,-,$41.00 ,49,-,,
160000,052595,PAEONIA ITOH TAKARA TM PP22374,PRN,+,68,38,-,30,30,-,,-,$41.00 ,57,-,,
160000,047075,PAEONIA ITOH YUMI TM PAF (YLW),PRN,+,35,35,-,-,-,-,,-,$41.00 ,69,-,,
160000,024242,PAEONIA X BLAZE (RED),PRN,+,50,-,-,50,50,"1,746",,"1,746",$19.50 ,15,-,,
160000,019522,PAEONIA X BOWL OF BEAUTY (PK),PRN,+,0,-,-,-,-,-,,-,$19.50 ,5,-,,
160000,016252,PAEONIA X BOWL OF CREAM (WT),PRN,+,50,-,-,50,50,314,,314,$19.50 ,15,-,,
160000,050282,PAEONIA X BUCKEYE BELLE (RED),PRN,+,50,5,-,45,45,74,,74,$19.50 ,-,-,,
160000,051532,PAEONIA X DO TELL (PINK),PRN,+,200,10,-,190,190,393,,393,$19.50 ,-,-,,
160000,063562,PAEONIA X FESTIVA MAXIMA (WT),PRN,+,5,5,-,-,-,-,,-,$19.50 ,15,-,,
160000,036332,PAEONIA X INSPECTEUR LAVERGNE,PRN,+,50,-,-,50,50,845,,845,$19.50 ,10,-,,
160000,046132,PAEONIA X JAN VAN LEEUWEN (WT),PRN,+,5,-,-,5,5,556,,556,$19.50 ,5,-,,
160000,063742,PAEONIA X KANSAS (RED),PRN,+,50,10,-,40,40,"4,219",,"4,219",$19.50 ,20,-,,
160000,046212,PAEONIA X LADY ORCHID (PINK),PRN,+,75,20,-,55,55,"1,319",,"1,319",$19.50 ,25,-,,
160000,064912,PAEONIA X MME EMILE DEBATENE,PRN,+,25,10,-,15,15,611,,611,$19.50 ,15,-,,
160000,051192,PAEONIA X NANCY NORA (PINK),PRN,+,25,10,-,15,15,"1,234",,"1,234",$19.50 ,15,-,,
160000,024272,PAEONIA X PAUL M WILD (RED),PRN,+,50,-,-,50,50,573,,573,$19.50 ,10,-,,
160000,046072,PAEONIA X RASPBERRY SUNDAE(PK),PRN,+,100,20,-,80,80,13,,13,$19.50 ,-,-,,
160000,046122,PAEONIA X SEA SHELL (PINK),PRN,+,75,-,-,75,75,78,,78,$19.50 ,-,-,,
160000,063762,PAEONIA X SHIRLEY TEMPLE (WT),PRN,+,100,30,-,70,70,"4,108",,"4,108",$19.50 ,30,-,,
170000,063651,PALM-CHAMAEROPS HUMILIS,TRE,+,10,10,-,-,-,-,5/14/2014,-,$8.00 ,10,-,,
170000,063655,PALM-CHAMAEROPS HUMILIS,TRE,+,10,-,-,10,10,-,,-,$23.75 ,2,-,,
550000,063655,PALM-CHAMAEROPS HUMILIS,TRE,+,9,5,-,4,4,128,5/1/2014,128,$23.75 ,5,-,,
170000,063657,PALM-CHAMAEROPS HUMILIS,TRE,+,2,-,-,2,2,-,,-,$55.00 ,-,-,,
170000,063659,PALM-CHAMAEROPS HUMILIS,TRE,+,10,2,-,8,8,-,,-,$82.50 ,5,-,,
550000,063751,PALM-CYCAS REVOLUTA,TRE,+,50,-,-,50,-,-,4/15/2014,279,$8.50 ,-,-,,
170000,063752,PALM-CYCAS REVOLUTA,TRE,+,49,10,-,39,-,-,4/1/2014,92,$18.50 ,15,-,,
550000,063755,PALM-CYCAS REVOLUTA,TRE,+,24,5,-,19,19,-,4/15/2014,-,$25.75 ,17,-,,
550000,063757,PALM-CYCAS REVOLUTA,TRE,+,11,2,-,9,-,-,5/15/2014,-,$50.00 ,-,-,,
550000,063605,PALM-TRACHYCARPUS FORTUNEI,TRE,+,36,20,-,16,-,-,5/1/2014,-,$23.75 ,5,-,,
170000,064105,PALM-WASHINGTONIA ROBUSTA,TRE,+,14,-,-,14,14,-,,-,$19.50 ,-,-,,
170000,064155,PANDOREA JAS ALBA LADY DI,VIN,+,5,-,-,5,-,-,3/15/2014,-,$23.75 ,-,-,,
170000,033721,PANDOREA JAS CHARISMA,VIN,+,10,10,-,-,-,143,,143,$8.00 ,10,-,,
170000,002471,PARTH Q STAR SHOWERS R P10128,VIN,+,11,-,-,11,11,-,,-,$9.25 ,10,-,,
170000,002475,PARTH Q STAR SHOWERS R P10128,VIN,+,21,-,-,21,-,-,4/15/2014,76,$28.00 ,5,-,,
170000,002451,PARTH QUINQUEFOLIA,VIN,+,10,-,-,10,10,"1,651",,"1,651",$8.50 ,-,-,,
170000,002585,PARTH TRI GREEN SHOWERS,VIN,+,79,20,-,59,53,5,4/16/2014,5,$27.00 ,30,-,,
170000,002501,PARTH TRI VEITCHII,VIN,+,5,5,-,-,-,"1,975",,"1,975",$8.50 ,20,-,,
170000,002505,PARTH TRI VEITCHII,VIN,+,19,-,-,19,19,50,,50,$27.00 ,5,-,,
170000,064011,PASSIFLORA X LAVENDER LADY,VIN,+,37,30,-,7,7,-,,-,$8.00 ,-,-,,
170000,064015,PASSIFLORA X LAVENDER LADY,VIN,+,7,7,-,-,-,-,3/15/2014,-,$26.00 ,-,-,,
550000,063951,PENSTEMON DIGITALIS HUSKER RED,PRN,+,10,10,-,-,-,-,4/1/2014,-,$4.75 ,-,-,,
550000,066811,PENSTEMON X PRETTY PETTICOAT,PRN,+,20,20,-,-,-,-,4/1/2014,7,$4.75 ,20,-,,
550000,064211,PEROVSKIA ATRIPLICIFOLIA,PRN,+,10,-,-,10,-,-,4/1/2014,570,$4.75 ,-,-,,
170000,064425,PHILADELPHUS VIR NATCHEZ,DCS,+,7,-,-,7,7,-,,-,$19.75 ,-,-,,
550000,010641,PHLOX PAN EVA CULLUM,PRN,+,10,-,-,10,-,-,5/1/2014,52,$4.75 ,-,-,,
550000,064451,PHLOX SUB EMERALD BLUE,PRN,+,10,-,-,10,-,-,4/1/2014,-,$4.75 ,-,-,,
160000,034652,PHYSOCARPUS CENTER GLOW P16894,DCS,+,46,-,-,46,46,-,,-,$14.50 ,-,-,,
160000,034655,PHYSOCARPUS CENTER GLOW P16894,DCS,+,40,-,-,40,40,238,,238,$20.25 ,-,-,,
160000,074675,PHYSOCARPUS COPPRTNA TM P16371,DCS,+,5,-,-,5,5,-,,-,$22.00 ,5,-,,
160000,063932,PHYSOCARPUS DIABOLO R P11211,DCS,+,50,-,-,50,50,-,,-,$14.50 ,-,-,,
160000,063935,PHYSOCARPUS DIABOLO R P11211,DCS,+,30,5,-,25,25,939,,939,$19.25 ,5,-,,
160000,068262,PHYSOCARPUS OPU DART'S GOLD,DCS,+,18,-,-,18,18,59,,59,$13.75 ,10,-,,
160000,029945,PHYSOCARPUS SUMR WINE R P14821,DCS,+,5,-,-,5,5,-,,-,$22.00 ,10,-,,
160000,064525,PICEA ABIES,CON,+,16,-,-,16,16,-,,-,$23.75 ,20,-,,
160000,064552,PICEA ABIES LITTLE GEM,CON,+,7,7,-,-,-,-,,-,$18.50 ,20,-,,
160000,064555PT,PICEA ABIES LITTLE GEM,CON,+,2,-,-,2,2,-,5/15/2014,-,$70.00 ,-,-,,
160000,064562,PICEA ABIES NIDIFORMIS,CON,+,72,15,-,57,57,-,,-,$13.25 ,20,-,,
160000,064565,PICEA ABIES NIDIFORMIS,CON,+,68,5,-,63,63,1,,1,$18.25 ,-,-,,
160000,064575ST,PICEA ABIES PENDULA,CON,+,20,-,-,20,20,-,,-,$41.00 ,-,-,,
160000,064577ST,PICEA ABIES PENDULA,CON,+,1,-,-,1,1,-,,-,$85.00 ,-,-,,
160000,064582,PICEA ABIES PUMILA,CON,+,15,-,-,15,15,-,,-,$15.25 ,20,-,,
160000,064642,PICEA GL ALBERTA BLUE P11473,CON,+,44,-,-,44,-,-,6/1/2014,24,$17.25 ,20,-,,
160000,064621,PICEA GL CONICA,CON,+,29,23,-,6,-,-,5/15/2014,-,$7.50 ,130,-,,
160000,064622,PICEA GL CONICA,CON,+,41,20,-,21,21,-,,-,$16.75 ,185,-,,
160000,064622P3,PICEA GL CONICA,CON,+,42,29,-,13,13,-,5/1/2014,-,$42.50 ,52,-,,
160000,064625,PICEA GL CONICA,CON,+,100,100,-,-,-,-,5/15/2014,-,$25.00 ,250,-,,
160000,064625SP,PICEA GL CONICA,CON,+,8,8,-,-,-,-,,-,$65.00 ,16,-,,
160000,01937E,PICEA GL CONICA TINY TOWER R,CON,+,11,-,-,11,11,30,,30,$15.50 ,-,-,,
160000,064652,PICEA GL DENSATA,CON,+,36,-,-,36,36,432,,432,$16.75 ,15,-,,
160000,033275,PICEA GL DENSATA WELLS' WEEPER,CON,+,5,5,-,-,-,54,5/15/2014,54,$39.00 ,5,-,,
160000,064472,PICEA MARIANA NANA,CON,+,15,10,-,5,5,195,,195,$16.75 ,10,-,,
160000,064875,PICEA OMORIKA BRUNS,CON,+,19,-,-,19,19,279,,279,$35.00 ,10,-,,
160000,064815,PICEA ORIEN ATROVIRENS,CON,+,40,-,-,40,40,883,5/15/2014,"1,223",$41.00 ,5,-,,
160000,064662,PICEA PUN GLAUCA,CON,+,15,-,-,15,-,-,5/15/2014,3,$16.75 ,15,-,,
160000,064785,PICEA PUN GLAUCA FAT ALBERT,CON,+,35,-,-,35,35,-,,-,$38.00 ,20,-,,
160000,06478M,PICEA PUN GLAUCA FAT ALBERT,CON,+,9,-,-,9,9,-,,-,$74.00 ,-,-,,
160000,064692,PICEA PUN GLOBOSA,CON,+,10,-,-,10,10,-,,-,$26.00 ,6,-,,
160000,064695,PICEA PUN GLOBOSA,CON,+,16,-,-,16,16,-,,-,$38.00 ,60,-,,
160000,064695PT,PICEA PUN GLOBOSA,CON,+,25,6,-,19,19,96,5/15/2014,96,$70.00 ,9,-,,
160000,06469M,PICEA PUN GLOBOSA,CON,+,15,-,-,15,15,-,5/1/2014,-,$74.00 ,10,-,,
160000,064715,PICEA PUN HOOPSII,CON,+,36,-,-,36,36,460,5/15/2014,460,$38.00 ,10,-,,
160000,06471M,PICEA PUN HOOPSII,CON,+,8,-,-,8,8,-,,-,$74.00 ,-,-,,
160000,044635,PICEA PUN ISELI FASTIGATE,CON,+,4,-,-,4,4,30,5/15/2014,34,$38.00 ,5,-,,
160000,064725,PICEA PUN MONTGOMERY,CON,+,7,-,-,7,7,-,,-,$38.00 ,-,-,,
160000,019385PT,PICEA PUN MRS. CESARINI,CON,+,15,-,-,15,15,577,,577,$70.00 ,-,-,,
160000,065252,PIERIS J PURITY,EVS,+,15,-,-,15,15,-,,-,$15.50 ,15,-,,
160000,065302,PIERIS J VALLEY ROSE,EVS,+,10,-,-,10,10,-,,-,$15.50 ,-,-,,
160000,065305,PIERIS J VALLEY ROSE,EVS,+,5,-,-,5,5,-,,-,$23.75 ,-,-,,
